Unnamed: 0,department,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
8363,4,1,1,2,1,30,5,8,1,0,78,0
8364,4,2,2,2,1,30,3,3,1,0,90,1
8365,1,2,1,2,1,29,3,1,0,0,51,0
8366,2,1,1,2,1,46,3,17,0,0,69,1
8367,3,2,1,3,2,29,3,1,0,0,80,0
8368,6,1,1,1,1,34,3,3,1,0,58,0
8369,1,2,1,1,1,37,3,4,1,0,52,1
8370,1,1,1,2,1,42,1,7,0,0,51,0
8371,3,3,2,1,1,21,4,2,1,0,82,0
8372,6,2,2,2,1,30,5,6,1,0,60,0
8373,4,2,1,2,2,31,1,8,1,0,85,0
8374,4,2,1,2,1,28,2,1,0,0,86,0
8375,3,2,2,2,1,29,5,2,0,0,89,1
8376,1,1,2,2,2,36,4,7,1,0,89,1
8377,8,1,1,2,1,42,3,5,1,0,63,0
8378,2,2,2,1,3,44,5,14,1,0,54,0
8379,1,2,2,2,1,28,4,3,1,0,48,1
8380,2,2,1,1,1,36,1,10,0,0,67,0
8381,6,2,2,2,1,26,5,1,1,0,58,0
8382,1,2,1,1,1,28,2,4,0,0,50,0
8383,6,2,1,2,1,44,3,15,0,0,60,0
8384,1,2,2,1,1,32,4,4,1,0,54,0
8385,2,2,2,2,1,27,4,2,1,0,59,0
8386,3,1,2,1,1,37,2,4,0,0,81,0
8387,5,1,2,1,1,39,3,4,0,0,66,0
8388,5,2,1,1,1,29,2,3,0,0,85,0
8389,2,2,2,2,2,48,5,7,1,0,60,0
8390,8,1,1,2,1,42,4,5,0,0,58,0
8391,3,2,2,2,1,42,3,6,0,0,82,0
8392,1,2,1,2,1,33,5,3,1,0,52,0
8393,5,2,1,1,4,30,3,2,0,0,67,0
8394,3,2,1,3,1,33,3,7,0,0,76,0
8395,1,2,1,1,2,31,3,3,0,0,53,0
8396,4,2,1,2,1,32,3,7,1,0,85,0
8397,1,2,1,1,1,29,4,3,0,0,48,0
8398,3,2,1,1,1,31,3,4,0,0,83,0
8399,1,1,2,1,1,33,3,7,0,0,49,0
8400,2,1,2,2,2,36,5,10,1,0,63,0
8401,1,2,1,1,1,51,3,18,1,0,48,0
8402,5,2,1,1,2,49,5,3,1,0,66,0
8403,1,1,1,2,2,36,1,4,0,0,52,0
8404,1,2,1,1,1,25,1,2,0,0,51,0
8405,2,2,1,2,2,36,3,10,1,0,63,0
8406,3,2,1,2,1,38,3,7,0,0,81,0
8407,7,2,1,1,1,36,5,10,0,0,45,0
8408,2,2,2,1,1,42,1,7,1,1,59,0
8409,1,2,1,2,1,26,1,4,0,0,47,0
8410,5,2,1,2,2,28,4,2,0,0,72,0
8411,2,2,1,2,1,28,3,5,0,0,62,0
8412,5,2,1,1,2,30,3,5,0,0,85,0
8413,2,2,2,2,1,38,5,7,1,0,58,0
8414,1,2,1,1,1,57,1,5,0,0,48,0
8415,3,2,1,2,1,46,4,4,1,0,76,0
8416,4,2,1,1,1,26,3,1,1,0,83,0
8417,1,2,1,2,1,25,3,1,1,0,58,0
8418,1,2,1,1,1,33,4,6,0,0,61,1
8419,4,2,1,1,1,27,3,4,0,0,81,0
8420,7,2,2,1,1,36,3,3,0,0,50,0
8421,3,1,2,2,1,50,4,15,1,0,82,0
8422,5,2,1,2,1,25,2,1,1,0,73,0
8423,7,2,2,2,1,27,5,3,1,0,50,0
8424,1,2,1,2,2,31,5,5,0,0,60,1
8425,2,1,1,1,1,46,3,3,0,0,60,0
8426,4,2,2,2,1,28,5,2,1,0,83,0
8427,1,2,1,2,1,35,1,3,0,0,50,0
8428,1,2,1,1,1,35,1,8,0,0,54,0
8429,5,2,2,1,1,36,3,3,1,0,71,0
8430,1,1,1,2,1,37,5,8,0,0,54,0
8431,1,2,1,2,1,31,3,6,1,1,51,0
8432,2,1,1,1,1,51,4,5,0,0,65,0
8433,7,2,1,1,1,25,3,1,1,0,51,0
8434,2,2,1,2,2,32,5,6,1,0,61,0
8435,1,2,1,2,1,48,5,20,0,0,51,0
8436,8,1,1,2,1,35,3,7,1,0,57,0
8437,2,1,1,2,1,47,3,6,0,1,76,1
8438,3,2,1,2,1,40,3,12,0,0,80,0
8439,5,1,2,2,1,33,4,6,0,0,67,0
8440,5,1,1,2,2,35,3,7,0,0,74,0
8441,2,2,1,2,1,34,5,6,1,0,57,0
8442,5,1,1,2,2,32,3,8,0,0,66,0
8443,1,2,1,2,1,29,5,5,0,0,49,0
8444,5,2,2,2,1,35,2,2,0,0,65,0
8445,7,1,1,1,1,36,5,5,1,0,48,0
8446,3,1,1,2,1,38,5,4,1,0,84,0
8447,1,1,1,1,1,40,5,5,1,0,51,1
8448,1,2,1,2,1,30,2,5,0,0,46,0
8449,8,2,1,1,1,31,5,2,1,0,59,0
8450,1,2,2,2,1,32,5,3,1,0,49,1
8451,7,2,2,1,1,26,4,2,0,0,45,0
8452,1,2,1,2,1,38,1,11,0,0,51,0
8453,3,2,1,1,1,37,1,5,1,0,78,0
8454,6,2,1,2,2,25,5,4,1,0,63,0
8455,1,2,1,2,2,32,1,9,0,0,48,0
8456,5,2,1,2,1,35,4,9,0,0,83,0
8457,2,1,2,2,1,42,3,3,0,0,58,0
8458,6,2,1,2,1,32,3,6,0,0,59,0
8459,1,1,1,2,1,36,5,4,0,0,49,0
8460,1,2,1,1,1,30,3,9,0,0,50,0
8461,1,1,1,2,1,36,5,3,1,0,50,0
8462,3,2,1,1,1,29,3,4,0,0,81,0
8463,1,2,1,2,2,31,3,8,0,0,51,0
8464,1,2,1,2,2,29,3,1,0,0,43,0
8465,2,2,1,1,1,36,4,2,1,0,61,0
8466,2,1,1,1,1,44,2,12,0,0,60,0
8467,3,2,2,1,1,31,5,3,1,0,80,0
8468,2,2,2,1,2,29,4,4,0,0,57,0
8469,1,2,1,2,2,28,4,4,0,0,49,0
8470,3,1,1,2,1,49,5,18,1,0,75,1
8471,5,1,2,1,1,38,5,5,1,0,70,0
8472,1,2,2,2,1,23,3,1,0,0,50,0
8473,8,2,1,1,1,30,3,1,1,0,63,0
8474,3,2,1,1,1,32,3,6,0,0,84,0
8475,3,2,1,2,1,39,5,7,1,0,80,0
8476,3,2,2,2,1,30,1,7,0,0,84,0
8477,1,1,1,2,1,33,3,7,0,0,51,0
8478,2,1,1,1,1,35,4,8,1,0,60,0
8479,1,1,1,2,1,34,5,8,0,0,49,0
8480,4,2,1,1,1,30,2,2,0,0,81,0
8481,7,1,1,2,1,32,5,7,1,0,50,1
8482,1,2,1,3,1,25,1,2,0,0,56,0
8483,5,2,2,1,1,24,3,1,0,0,73,0
8484,6,2,2,2,1,37,2,8,0,0,59,0
8485,1,2,1,1,2,27,3,1,0,0,52,0
8486,4,1,1,2,1,36,2,3,0,0,86,0
8487,8,2,1,2,1,36,3,2,1,1,64,0
8488,1,1,1,1,1,42,5,12,1,0,45,1
8489,7,2,1,2,1,28,3,1,0,0,52,0
8490,2,1,1,2,1,48,5,18,1,0,62,0
8491,1,2,1,1,1,30,5,2,0,0,46,0
8492,5,2,2,1,1,34,3,9,0,0,83,1
8493,1,1,1,2,1,31,5,7,0,0,50,0
8494,2,1,2,2,1,51,4,19,1,0,63,0
8495,2,1,1,2,1,32,3,7,0,0,60,0
8496,2,2,1,1,1,47,4,16,0,0,60,0
8497,1,2,1,2,1,48,4,17,0,0,48,0
8498,3,2,1,2,1,25,4,3,1,1,96,1
8499,2,2,2,1,1,29,1,3,0,0,58,0
8500,1,1,1,1,1,33,5,10,0,0,47,0
8501,3,1,1,1,1,36,3,3,0,0,80,0
8502,5,2,1,1,1,29,3,7,0,0,74,0
8503,7,2,1,2,1,31,4,7,0,0,51,0
8504,3,1,1,1,1,47,1,14,0,0,80,0
8505,4,2,1,2,2,30,2,5,1,0,91,0
8506,1,2,1,1,1,33,5,3,0,0,50,0
8507,7,2,1,2,1,35,5,7,1,0,53,0
8508,3,3,1,2,3,24,1,2,0,0,79,0
8509,1,2,1,2,1,39,2,4,1,0,50,0
8510,2,2,2,1,1,33,5,7,1,0,64,1
8511,4,1,1,1,1,33,5,7,1,0,84,0
8512,6,1,1,2,2,39,3,7,0,0,62,0
8513,2,2,2,1,1,47,3,17,0,0,56,0
8514,1,1,2,2,1,39,5,13,1,0,47,0
8515,1,2,1,2,2,33,1,9,0,0,45,0
8516,2,2,2,1,1,37,1,7,0,0,63,0
8517,7,2,1,1,1,25,1,3,0,0,52,0
8518,1,1,1,1,1,35,3,3,1,0,45,0
8519,2,2,1,1,1,40,3,3,0,0,57,0
8520,5,2,1,1,1,27,3,2,0,0,69,0
8521,1,2,1,2,2,43,3,3,1,0,46,0
8522,4,2,1,1,1,32,4,2,0,0,88,0
8523,7,1,2,2,1,36,3,7,1,0,48,0
8524,1,2,1,3,1,42,3,3,1,0,48,0
8525,2,2,2,1,2,32,1,5,1,0,61,0
8526,4,2,1,1,2,48,3,4,0,0,83,0
8527,3,1,1,2,1,32,1,5,0,0,80,0
8528,1,1,1,2,1,32,3,6,0,0,49,0
8529,3,2,2,2,1,50,3,16,0,0,80,0
8530,3,2,2,2,1,34,3,9,0,0,76,0
8531,2,2,1,2,1,29,2,2,0,0,59,0
8532,1,2,1,1,1,40,2,6,1,0,47,0
8533,3,3,1,3,1,24,2,1,1,0,76,0
8534,2,2,1,2,1,35,3,5,0,0,62,0
8535,1,2,1,2,5,27,3,2,0,0,52,0
8536,2,2,1,1,1,29,1,4,0,0,58,0
8537,2,2,1,2,1,47,4,21,1,0,57,0
8538,1,2,1,2,1,51,4,12,0,0,52,0
8539,4,2,1,2,1,36,3,8,0,0,85,0
8540,5,2,2,1,3,35,4,8,0,0,73,0
8541,5,2,1,2,1,27,3,1,0,0,71,0
8542,2,2,1,1,1,28,5,2,0,0,59,0
8543,1,2,1,2,1,30,3,1,0,0,48,0
8544,5,2,2,2,2,31,3,2,0,0,89,0
8545,2,1,2,2,1,40,4,6,1,0,71,1
8546,2,2,1,2,1,29,2,3,1,0,59,0
8547,1,2,1,2,2,40,5,5,1,1,49,0
8548,5,2,1,1,1,28,3,4,0,0,86,0
8549,5,1,1,1,1,32,4,2,0,0,86,0
8550,5,2,1,2,1,32,1,4,0,0,68,0
8551,3,2,1,1,2,35,1,6,1,0,80,0
8552,2,2,2,1,1,58,4,16,1,0,60,0
8553,1,2,2,2,1,56,3,14,0,0,54,0
8554,5,2,1,2,1,32,4,4,0,0,72,0
8555,1,2,2,1,1,28,4,3,0,0,50,0
8556,5,2,2,1,1,32,4,7,0,0,71,0
8557,3,1,2,2,1,37,4,9,1,0,78,0
8558,1,1,1,2,1,35,5,6,1,0,50,0
8559,1,2,1,2,1,39,4,12,1,0,62,1
8560,2,2,1,1,1,38,5,8,0,0,53,0
8561,7,2,2,2,1,26,3,1,0,0,55,0
8562,4,2,1,2,1,45,4,3,0,0,81,0
8563,5,1,1,2,2,60,5,32,1,0,69,1
8564,1,2,1,2,1,56,4,7,0,0,46,0
8565,1,2,1,1,1,34,5,2,1,0,54,1
8566,1,2,1,1,1,28,4,2,1,0,52,0
8567,4,2,1,2,1,29,4,8,1,0,90,0
8568,2,2,1,2,1,30,5,5,1,0,56,0
8569,5,1,2,1,1,38,4,6,0,0,73,0
8570,5,1,1,1,2,33,5,3,1,0,69,0
8571,2,1,2,1,1,58,4,17,0,0,62,0
8572,2,2,1,2,1,31,1,5,0,0,62,0
8573,1,2,1,1,1,29,2,8,0,0,50,0
8574,7,1,2,1,1,32,4,3,1,0,50,0
8575,4,2,1,1,1,37,3,8,0,0,85,0
8576,7,2,2,1,1,27,3,5,0,0,48,0
8577,3,1,1,1,1,37,5,5,1,1,97,1
8578,6,2,2,1,1,29,3,4,0,0,58,0
8579,3,2,1,3,1,48,5,6,1,0,84,1
8580,3,2,2,1,1,31,3,5,0,0,82,0
8581,5,2,2,1,1,32,1,5,1,0,71,1
8582,1,2,1,2,1,41,5,7,1,0,52,0
8583,5,2,1,2,1,33,1,3,0,0,65,0
8584,7,1,1,2,1,35,3,4,1,1,49,1
8585,1,2,1,2,2,47,3,10,0,0,50,0
8586,1,2,1,2,2,32,1,4,0,0,49,0
8587,5,2,1,2,5,37,4,2,0,0,72,0
8588,2,1,1,2,1,48,3,20,1,0,59,1
8589,1,1,2,1,1,33,3,3,1,0,46,0
8590,5,1,2,1,1,41,3,7,1,0,66,0
8591,2,2,2,1,1,29,4,6,1,0,65,0
8592,4,2,1,1,1,23,5,2,0,0,87,0
8593,1,2,1,1,2,25,3,2,0,0,50,0
8594,6,2,1,2,1,27,3,2,1,0,60,0
8595,5,2,1,2,2,30,3,6,0,0,70,0
8596,6,2,1,1,2,27,5,2,0,0,63,0
8597,1,2,2,2,1,25,3,2,0,0,49,0
8598,3,2,2,2,1,38,4,7,0,0,77,0
8599,2,2,1,2,1,31,4,4,0,0,58,0
8600,4,2,1,2,1,33,1,2,0,0,83,0
8601,1,2,1,1,3,28,1,2,0,0,55,0
8602,2,2,2,2,1,30,5,6,1,0,59,0
8603,2,1,1,2,1,55,3,4,1,0,59,0
8604,1,2,1,1,1,29,2,3,0,0,50,0
8605,1,2,1,2,2,34,1,8,0,0,50,0
8606,1,2,2,1,2,29,3,3,0,0,51,0
8607,1,2,1,2,1,34,4,7,1,0,54,0
8608,1,1,1,2,3,33,1,3,0,0,50,0
8609,1,1,2,1,1,35,4,3,0,0,48,0
8610,3,2,1,2,1,32,2,8,0,0,91,1
8611,3,2,1,2,1,42,3,6,1,1,80,0
8612,1,2,1,2,1,36,3,9,0,0,49,0
8613,3,1,2,2,1,33,4,4,1,0,78,0
8614,5,2,2,2,1,46,4,17,0,0,71,0
8615,3,1,1,1,1,37,4,5,1,0,81,0
8616,7,2,1,2,1,31,3,7,0,0,54,0
8617,5,2,2,1,1,32,3,1,1,0,68,0
8618,1,1,1,2,1,51,4,24,0,0,48,0
8619,3,2,2,1,1,41,3,2,1,1,75,0
8620,1,2,1,1,1,33,2,3,0,0,47,0
8621,4,2,1,2,2,35,5,4,1,0,83,0
8622,2,2,2,2,1,29,3,1,0,0,55,0
8623,2,2,2,1,1,40,5,8,1,0,62,0
8624,5,2,1,1,1,30,5,5,1,0,67,0
8625,5,2,2,1,2,32,1,4,0,0,68,0
8626,3,2,1,2,1,30,1,4,0,0,76,0
8627,2,1,1,2,1,54,1,15,0,0,63,0
8628,7,2,1,3,1,29,5,4,1,0,46,0
8629,7,1,1,1,1,36,5,2,1,0,51,0
8630,1,2,1,2,2,33,3,8,0,0,49,0
8631,2,2,2,1,1,30,3,4,1,0,60,0
8632,3,2,1,2,1,29,3,2,0,0,75,0
8633,6,1,2,1,1,33,3,2,0,0,63,0
8634,1,2,1,2,1,29,3,4,1,0,50,1
8635,2,1,1,1,1,52,3,17,0,0,58,0
8636,5,1,2,1,1,39,4,2,0,0,68,0
8637,8,2,1,1,2,45,1,10,1,0,61,0
8638,2,1,2,1,1,37,4,10,0,0,60,0
8639,1,2,1,1,1,25,3,1,0,0,49,0
8640,1,2,2,1,1,41,3,3,1,0,54,0
8641,1,2,1,2,1,30,1,4,0,0,50,0
8642,6,1,2,2,1,43,4,15,0,0,63,0
8643,5,1,1,2,1,37,4,4,1,0,84,0
8644,2,3,2,2,1,23,3,1,0,0,58,0
8645,1,2,2,2,2,34,3,9,0,0,50,0
8646,1,2,1,1,1,35,5,6,1,0,55,0
8647,2,2,1,2,1,27,5,4,1,0,62,0
8648,2,2,1,2,1,56,1,4,0,0,62,0
8649,1,2,2,2,1,28,3,1,0,0,50,0
8650,3,2,2,2,3,37,2,5,0,0,76,0
8651,7,2,1,1,1,44,3,7,0,0,49,0
8652,3,1,1,2,1,57,4,16,0,0,86,0
8653,1,1,1,1,1,39,3,7,0,0,64,1
8654,7,2,1,1,1,30,1,3,0,0,53,0
8655,2,2,1,1,1,35,3,5,1,0,60,1
8656,1,1,1,2,2,30,3,1,0,0,45,0
8657,5,1,1,2,1,55,1,9,0,0,69,0
8658,1,1,2,1,2,34,2,4,0,0,54,0
8659,1,2,1,1,1,30,1,7,0,0,48,0
8660,5,1,2,1,1,32,4,2,0,0,71,0
8661,1,2,2,2,1,35,3,10,0,0,52,0
8662,5,2,1,2,1,38,3,5,0,0,72,0
8663,1,2,1,2,3,29,3,3,0,0,51,0
8664,1,2,1,1,1,26,3,1,1,0,52,0
8665,2,2,1,2,2,30,4,6,0,0,59,0
8666,1,2,1,2,1,60,3,18,0,0,52,0
8667,1,2,2,1,1,32,2,5,0,0,51,0
8668,3,2,1,1,1,37,3,11,0,0,80,0
8669,1,2,1,2,2,27,3,3,0,0,54,0
8670,1,2,1,1,3,35,2,2,0,0,46,0
8671,5,2,2,2,1,48,2,10,0,0,72,0
8672,7,1,1,1,1,43,4,5,0,0,51,0
8673,2,2,1,1,2,36,4,4,0,0,57,0
8674,5,2,2,1,1,42,3,4,1,0,71,0
8675,2,2,1,2,2,45,4,18,0,0,59,0
8676,3,2,1,2,1,30,4,3,1,0,80,0
8677,1,2,1,1,2,23,3,1,0,0,50,0
8678,2,2,1,2,1,41,3,7,0,0,61,0
8679,2,2,2,2,1,48,4,20,1,0,60,0
8680,1,2,1,1,1,39,5,2,0,0,51,0
8681,3,2,1,2,1,33,5,4,1,0,81,1
8682,1,2,1,2,1,28,3,1,0,0,52,0
8683,1,2,1,1,1,40,4,10,0,0,48,0
8684,7,1,2,2,1,52,3,19,0,0,47,0
8685,5,2,1,1,1,24,3,1,1,0,70,0
8686,5,2,2,1,1,38,3,5,1,0,70,0
8687,2,1,2,2,1,37,5,10,1,0,57,0
8688,1,2,2,2,1,37,3,5,0,0,48,0
8689,1,1,1,2,1,34,5,4,1,0,49,0
8690,1,2,2,2,1,26,3,1,1,0,47,0
8691,5,2,1,2,1,31,3,5,0,0,72,0
8692,2,1,2,1,1,32,4,6,1,0,60,0
8693,1,2,1,2,1,23,3,1,0,0,50,0
8694,2,1,1,1,1,36,3,10,0,0,58,0
8695,4,2,1,1,1,28,1,2,0,0,80,0
8696,4,2,1,1,1,27,4,2,0,0,90,0
8697,2,1,2,2,1,34,5,2,1,0,61,1
8698,1,2,1,2,1,22,3,2,0,0,48,0
8699,6,2,2,2,1,31,3,6,0,0,58,0
8700,6,2,1,2,1,37,3,6,0,0,61,0
8701,4,2,1,2,1,29,3,2,0,0,83,0
8702,6,1,1,2,1,33,1,9,0,0,60,0
8703,2,2,1,2,1,30,3,1,1,0,57,0
8704,7,1,2,2,1,40,3,8,0,0,51,0
8705,5,2,2,1,1,31,4,4,0,0,70,0
8706,7,1,2,2,1,44,4,2,1,0,43,0
8707,2,2,1,2,1,29,3,1,0,0,61,0
8708,4,2,1,2,1,26,3,1,0,0,87,0
8709,2,2,1,1,3,30,3,3,0,0,61,0
8710,7,2,1,1,1,34,3,5,0,0,51,0
8711,3,1,1,2,1,57,5,5,0,0,79,0
8712,1,2,1,1,1,34,3,7,0,0,53,0
8713,4,2,1,1,1,28,5,6,1,1,92,1
8714,1,1,1,1,1,37,4,5,0,0,53,0
8715,1,1,1,1,1,54,4,19,0,0,49,0
8716,7,1,1,2,1,41,5,12,1,0,50,0
8717,1,2,1,2,1,36,5,7,1,0,52,1
8718,2,2,1,1,2,35,4,8,1,0,60,0
8719,1,2,1,1,1,31,4,2,0,0,49,0
8720,3,2,2,2,1,32,4,7,1,0,78,0
8721,1,2,1,1,1,33,1,9,0,0,53,0
8722,2,2,2,1,1,38,1,2,0,0,61,0
8723,2,2,1,1,1,44,4,3,0,0,60,0
8724,2,2,2,2,1,27,3,3,0,0,59,0
8725,1,2,2,1,1,38,1,7,0,0,47,0
8726,7,2,1,2,1,33,2,3,1,0,49,0
8727,6,3,1,2,1,24,3,2,0,0,73,1
8728,2,2,1,2,1,28,4,3,1,0,60,0
8729,5,1,1,2,1,38,5,7,1,0,68,1
8730,3,1,2,1,1,30,1,7,0,0,83,0
8731,4,2,1,2,1,29,1,3,1,0,83,0
8732,1,2,1,2,1,26,4,5,0,0,47,0
8733,4,2,1,1,1,29,4,4,0,0,81,0
8734,3,2,1,1,1,36,3,3,0,0,80,0
8735,3,2,2,2,2,29,3,2,0,0,78,0
8736,2,2,2,2,1,26,3,1,0,0,62,0
8737,1,2,1,2,1,43,3,3,0,0,46,0
8738,7,2,1,2,1,29,3,3,0,0,50,0
8739,1,1,1,2,1,31,5,5,0,0,54,0
8740,5,1,1,2,1,39,5,2,1,0,66,0
8741,6,2,1,2,2,27,2,3,0,0,60,0
8742,1,2,2,1,1,27,1,2,0,0,50,0
8743,4,1,1,2,2,35,5,9,1,0,86,1
8744,4,1,2,2,1,36,2,8,0,0,81,0
8745,5,2,2,1,1,24,1,2,0,0,67,0
8746,5,2,2,2,1,41,2,4,0,0,70,0
8747,8,2,1,2,1,33,1,6,0,0,62,0
8748,2,2,1,2,1,37,3,3,0,0,62,0
8749,1,2,1,2,1,29,3,6,0,0,47,0
8750,1,2,2,2,1,29,4,6,0,0,49,0
8751,2,2,2,1,1,28,4,2,0,0,58,0
8752,1,2,1,2,1,30,5,3,1,0,50,0
8753,6,1,1,2,1,30,1,7,0,0,56,0
8754,3,1,1,2,5,42,3,1,1,1,82,0
8755,4,2,1,2,1,38,1,12,0,0,82,0
8756,1,2,1,1,3,27,3,1,0,0,48,0
8757,2,2,2,2,1,35,3,10,0,0,59,0
8758,4,1,1,2,2,44,3,16,0,0,84,0
8759,5,1,1,1,1,32,3,6,0,0,69,0
8760,2,2,1,1,1,32,3,4,1,0,60,1
8761,6,2,1,1,1,27,5,2,1,0,64,0
8762,1,2,1,2,1,26,4,1,1,0,96,1
8763,2,2,2,1,1,38,3,9,0,0,57,0
8764,7,3,2,2,1,21,5,2,0,0,50,0
8765,2,2,2,1,1,54,1,6,0,0,56,0
8766,5,2,1,2,2,30,3,6,0,0,65,0
8767,5,2,1,2,1,27,5,5,1,0,95,1
8768,4,2,1,1,1,38,5,10,1,0,87,0
8769,2,2,2,1,1,55,4,11,1,0,60,0
8770,1,2,1,2,1,30,3,3,1,0,52,0
8771,1,2,1,2,4,29,2,5,0,0,47,0
8772,2,2,1,2,1,40,4,5,0,0,62,0
8773,1,1,1,2,1,38,3,6,0,0,51,0
8774,1,2,1,2,1,29,5,4,0,0,50,0
8775,4,1,1,2,2,35,5,5,1,0,82,0
8776,1,2,2,2,1,26,5,3,0,0,48,0
8777,3,2,2,1,1,41,2,2,1,1,75,0
8778,3,2,1,2,1,31,3,5,0,0,75,0
8779,1,2,1,2,1,26,3,2,1,0,42,0
8780,2,2,1,1,1,38,3,7,0,0,58,0
8781,3,3,1,2,1,23,3,1,0,0,80,0
8782,7,1,1,2,1,37,3,3,0,0,51,0
8783,4,1,1,2,1,32,5,4,1,0,89,0
8784,1,1,1,2,1,38,3,2,0,0,49,0
8785,8,2,1,3,1,28,3,1,0,0,62,0
8786,4,2,1,2,2,29,5,3,1,0,86,0
8787,1,2,1,2,1,23,5,2,0,0,48,0
8788,1,2,2,1,1,28,3,2,0,0,48,0
8789,3,3,2,2,1,25,3,1,1,0,83,0
8790,2,2,2,1,1,41,5,7,0,0,57,0
8791,1,2,1,2,1,43,1,11,0,0,47,0
8792,5,2,2,2,1,35,5,7,1,0,71,1
8793,1,2,1,2,1,35,2,9,0,0,47,0
8794,3,2,2,1,1,32,4,2,1,0,80,0
8795,1,2,1,1,1,24,3,2,0,0,47,0
8796,5,2,1,2,2,29,5,3,1,0,89,0
8797,2,2,2,3,1,32,5,9,1,1,60,0
8798,7,2,2,2,1,43,4,9,0,0,52,0
8799,6,2,1,2,1,30,4,2,1,0,60,0
8800,5,1,1,2,1,56,3,29,1,0,90,1
8801,7,2,1,2,1,25,5,4,1,0,53,0
8802,5,1,2,1,1,35,1,3,0,0,67,0
8803,7,2,1,2,1,34,5,3,1,0,46,0
8804,3,3,2,3,1,24,3,2,0,0,78,0
8805,1,1,1,2,2,31,3,6,0,0,42,0
8806,2,1,1,2,1,44,2,6,0,0,59,0
8807,1,2,1,1,1,30,5,3,0,0,49,0
8808,7,2,1,1,1,27,1,1,0,0,47,0
8809,1,1,1,2,1,45,5,17,0,0,46,0
8810,1,2,1,2,5,33,3,4,0,0,48,0
8811,2,2,2,1,1,41,3,10,0,0,56,0
8812,5,2,1,2,6,50,3,6,1,0,74,0
8813,5,1,1,1,1,41,4,11,1,0,71,1
8814,1,2,1,2,3,36,3,3,1,1,50,0
8815,4,2,1,2,1,29,4,2,0,0,84,0
8816,4,2,1,2,1,35,3,9,0,0,84,0
8817,1,2,1,1,1,37,3,2,1,0,48,0
8818,2,1,1,2,1,32,5,2,0,0,64,0
8819,1,2,1,1,1,45,4,6,0,0,50,0
8820,1,1,1,2,1,28,3,4,0,0,46,0
8821,1,1,1,2,1,37,4,9,0,0,49,0
8822,3,2,1,1,1,44,4,4,1,0,76,0
8823,2,2,1,3,1,39,5,10,1,0,62,0
8824,1,2,1,2,1,38,1,7,0,0,45,0
8825,3,2,2,1,2,27,4,5,1,0,81,1
8826,5,2,2,2,1,30,3,2,0,0,71,0
8827,2,1,2,2,1,38,4,6,1,0,58,0
8828,5,2,2,2,1,46,5,14,1,0,71,0
8829,2,1,1,2,2,46,3,2,0,0,60,0
8830,1,2,2,2,1,25,3,2,0,0,51,0
8831,2,2,1,1,1,30,3,3,0,0,63,0
8832,4,2,1,1,1,24,4,2,0,0,82,0
8833,2,2,1,2,1,25,3,1,0,0,57,0
8834,1,2,1,1,1,28,3,1,1,0,49,0
8835,5,2,1,2,1,25,3,3,0,0,72,0
8836,1,2,1,2,1,26,3,1,0,0,53,0
8837,5,2,1,2,1,28,4,5,0,0,68,0
8838,1,1,2,2,2,32,1,8,0,0,51,0
8839,5,2,2,1,1,53,3,17,0,0,74,0
8840,1,2,1,3,1,30,3,5,0,0,48,0
8841,2,2,1,1,1,23,3,2,1,0,64,0
8842,2,1,1,2,1,38,4,10,0,0,64,0
8843,5,2,1,2,1,43,2,7,1,0,72,0
8844,2,1,1,2,2,38,3,11,0,0,62,0
8845,2,2,2,2,1,25,3,1,0,0,57,0
8846,3,2,1,3,1,31,3,2,1,0,91,1
8847,2,2,1,1,2,38,5,9,0,0,59,0
8848,4,2,1,1,1,35,4,4,1,0,80,0
8849,1,1,1,2,1,37,3,4,1,0,49,0
8850,5,1,1,2,1,35,5,3,1,0,71,1
8851,1,2,1,1,1,35,5,8,0,0,46,0
8852,3,1,1,2,2,36,2,9,0,0,85,0
8853,5,1,1,1,1,31,5,6,1,0,71,0
8854,1,2,2,2,2,31,3,6,0,0,48,0
8855,5,3,1,1,1,25,5,2,1,0,74,1
8856,4,2,1,2,2,27,5,3,1,0,88,0
8857,2,2,2,2,1,25,3,3,0,0,60,0
8858,3,2,1,2,1,42,4,3,0,0,77,0
8859,4,2,1,2,1,28,5,2,1,0,81,0
8860,2,1,2,2,1,31,2,5,1,0,63,0
8861,5,2,1,1,2,31,3,4,0,0,70,0
8862,3,1,1,1,1,35,3,6,0,0,79,0
8863,2,2,2,2,1,25,4,2,0,0,63,0
8864,5,1,1,1,1,43,1,14,0,0,68,0
8865,4,2,1,1,1,28,3,4,0,0,88,0
8866,7,2,1,2,1,32,1,6,0,0,51,0
8867,2,2,1,3,1,30,4,2,0,0,64,0
8868,7,2,1,2,1,28,5,4,1,0,49,0
8869,1,2,1,1,1,30,3,4,0,0,50,0
8870,1,1,1,2,1,41,3,3,0,0,46,0
8871,1,2,1,1,1,35,5,8,0,0,50,0
8872,2,2,1,1,1,56,3,2,1,0,62,0
8873,2,2,2,1,1,32,2,3,0,0,62,0
8874,6,1,1,1,1,36,3,9,0,0,55,0
8875,4,2,1,1,1,29,1,5,1,0,86,0
8876,3,1,1,1,1,57,3,4,0,0,81,0
8877,2,2,1,2,1,49,4,2,0,0,61,0
