,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
47797,57428,Operations,region_13,Bachelor's,m,sourcing,2,34,5.0,2,0,0,58,0
47798,70139,Operations,region_22,Bachelor's,m,other,1,44,4.0,7,0,0,56,0
47799,47561,Operations,region_22,Bachelor's,f,referred,1,30,3.0,4,1,0,56,0
47800,67957,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,50,3.0,7,0,0,49,0
47801,39007,Sales & Marketing,region_27,,m,other,1,26,1.0,3,0,0,49,0
47802,33530,HR,region_2,Bachelor's,f,referred,1,33,4.0,7,0,0,51,0
47803,41013,Analytics,region_7,Bachelor's,m,other,1,24,,1,0,0,84,0
47804,10721,Technology,region_27,Bachelor's,m,other,1,38,4.0,7,0,0,87,0
47805,30445,Technology,region_2,Master's & above,f,other,1,38,3.0,9,0,0,81,0
47806,16344,Analytics,region_27,Bachelor's,m,other,1,24,4.0,1,1,1,83,0
47807,7257,Procurement,region_11,Master's & above,f,other,1,32,4.0,6,0,0,70,0
47808,7362,Analytics,region_26,Bachelor's,m,sourcing,1,36,3.0,9,0,0,87,0
47809,15044,Procurement,region_2,,m,other,1,33,5.0,7,1,0,69,0
47810,9715,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,41,1.0,10,0,0,48,0
47811,22456,Technology,region_17,Bachelor's,m,other,2,30,2.0,5,0,0,79,0
47812,22917,Sales & Marketing,region_2,Bachelor's,m,other,1,36,5.0,5,1,0,46,1
47813,57583,Technology,region_13,Bachelor's,f,sourcing,1,38,3.0,3,0,0,78,0
47814,1142,Sales & Marketing,region_22,Bachelor's,m,other,4,28,3.0,3,0,0,56,0
47815,28272,Technology,region_11,Bachelor's,m,sourcing,1,25,1.0,2,0,0,81,0
47816,35214,Analytics,region_31,Bachelor's,m,sourcing,2,31,4.0,2,0,0,87,0
47817,56764,R&D,region_29,Bachelor's,m,sourcing,1,32,1.0,2,0,0,84,0
47818,12413,Operations,region_22,Bachelor's,f,other,1,31,3.0,8,0,0,61,0
47819,20155,Operations,region_19,Master's & above,m,sourcing,1,37,5.0,8,1,0,60,0
47820,48836,Finance,region_2,Bachelor's,m,other,1,20,3.0,2,0,0,64,0
47821,49053,Legal,region_2,Bachelor's,m,other,1,35,1.0,2,1,0,56,0
47822,70275,Sales & Marketing,region_23,Master's & above,f,other,1,32,1.0,3,0,0,50,0
47823,6495,Operations,region_2,Bachelor's,f,sourcing,1,43,2.0,4,0,0,59,0
47824,73230,Sales & Marketing,region_1,Master's & above,m,sourcing,1,36,4.0,8,0,0,50,0
47825,39758,Procurement,region_16,Bachelor's,f,other,1,34,4.0,3,1,0,67,0
47826,72396,Sales & Marketing,region_2,Master's & above,f,sourcing,1,60,3.0,19,0,0,49,0
47827,15874,Sales & Marketing,region_22,,m,other,1,21,,1,1,0,52,0
47828,22388,Operations,region_26,Below Secondary,m,other,1,24,3.0,3,0,0,59,0
47829,25486,Analytics,region_22,Bachelor's,m,other,1,28,3.0,4,1,0,85,1
47830,46553,Analytics,region_20,Bachelor's,m,other,1,28,1.0,2,0,0,87,0
47831,18356,Procurement,region_22,Bachelor's,f,other,1,36,3.0,5,0,0,74,0
47832,9410,Sales & Marketing,region_2,Bachelor's,f,other,1,29,3.0,3,1,0,52,0
47833,68549,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,32,3.0,2,0,0,49,0
47834,4242,Technology,region_6,Bachelor's,m,sourcing,1,30,1.0,5,0,0,77,0
47835,31724,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,33,4.0,4,0,0,54,0
47836,46502,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,24,3.0,3,0,0,52,0
47837,32613,Technology,region_2,Bachelor's,m,other,1,34,1.0,8,0,0,81,0
47838,60161,Sales & Marketing,region_28,Bachelor's,m,other,1,29,2.0,4,1,0,48,0
47839,30397,R&D,region_13,Bachelor's,m,sourcing,1,31,1.0,5,0,0,83,0
47840,21705,Technology,region_2,Bachelor's,f,other,2,31,,1,0,0,74,0
47841,35591,Procurement,region_17,Bachelor's,f,other,1,29,1.0,2,0,0,67,0
47842,31113,Procurement,region_2,Master's & above,m,other,1,45,3.0,9,1,0,70,0
47843,30246,Operations,region_8,Bachelor's,f,other,1,39,4.0,6,0,0,59,0
47844,51160,R&D,region_7,Bachelor's,m,other,1,35,3.0,9,0,0,90,0
47845,58148,Analytics,region_7,Bachelor's,m,sourcing,1,30,4.0,3,0,0,91,1
47846,23459,Technology,region_7,Master's & above,m,other,1,59,3.0,18,0,0,76,0
47847,19447,Analytics,region_29,Bachelor's,f,other,1,26,5.0,2,1,0,85,0
47848,63598,Sales & Marketing,region_14,Bachelor's,f,sourcing,2,33,2.0,8,1,0,47,1
47849,13106,Operations,region_13,Master's & above,f,sourcing,2,33,5.0,10,1,0,58,0
47850,44790,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,41,4.0,15,0,0,49,0
47851,5983,Procurement,region_13,Bachelor's,m,other,1,31,3.0,4,1,0,68,0
47852,34190,Procurement,region_7,Master's & above,m,sourcing,1,35,4.0,3,0,0,68,0
47853,4005,Operations,region_26,Master's & above,f,other,1,40,1.0,3,0,0,59,0
47854,74470,Operations,region_22,Bachelor's,m,sourcing,1,29,4.0,6,0,0,60,0
47855,53233,HR,region_20,Bachelor's,m,sourcing,1,29,,1,0,0,54,0
47856,35263,Legal,region_2,Master's & above,m,other,1,60,3.0,12,0,0,58,0
47857,77799,HR,region_4,Master's & above,f,sourcing,1,32,3.0,5,0,0,51,0
47858,27532,Sales & Marketing,region_2,Master's & above,m,sourcing,1,29,3.0,3,1,0,51,0
47859,26242,Operations,region_28,Bachelor's,f,other,1,26,5.0,3,1,0,57,0
47860,51862,Operations,region_2,Bachelor's,f,other,1,53,4.0,8,1,0,58,0
47861,2758,Sales & Marketing,region_31,,m,sourcing,1,26,1.0,2,0,0,44,0
47862,33544,Sales & Marketing,region_31,,m,other,1,27,4.0,4,0,0,48,0
47863,15287,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,29,1.0,6,0,0,50,0
47864,56359,Sales & Marketing,region_1,Bachelor's,m,other,1,33,3.0,7,0,0,51,0
47865,68931,Procurement,region_26,Bachelor's,m,other,5,30,3.0,2,0,0,70,0
47866,9744,Operations,region_7,Master's & above,f,other,1,35,4.0,7,0,0,59,0
47867,49463,Analytics,region_32,Bachelor's,m,sourcing,1,31,,1,1,0,84,0
47868,17710,Sales & Marketing,region_20,Bachelor's,m,other,1,30,3.0,2,0,0,50,0
47869,44468,Operations,region_13,Master's & above,m,sourcing,1,37,4.0,7,0,0,56,0
47870,23006,R&D,region_26,Bachelor's,m,sourcing,1,29,,1,1,0,89,1
47871,53965,Finance,region_22,Bachelor's,m,other,5,22,,1,0,0,63,0
47872,16771,Sales & Marketing,region_25,,m,sourcing,1,35,3.0,8,0,0,48,0
47873,54483,Operations,region_23,Master's & above,m,other,1,39,5.0,7,1,0,61,0
47874,15361,Technology,region_14,Bachelor's,f,other,1,27,4.0,3,0,0,76,0
47875,39281,Sales & Marketing,region_31,Bachelor's,m,other,1,42,3.0,17,0,0,55,0
47876,55349,Procurement,region_27,Below Secondary,f,other,2,23,,1,0,0,74,0
47877,35425,Analytics,region_1,Master's & above,m,sourcing,1,30,5.0,5,1,0,83,0
47878,38600,Procurement,region_31,Master's & above,m,sourcing,1,38,5.0,8,1,0,70,0
47879,42090,Sales & Marketing,region_15,Bachelor's,f,other,1,30,1.0,4,0,0,47,0
47880,20741,Operations,region_2,Bachelor's,m,sourcing,1,59,5.0,14,1,0,59,0
47881,36285,Operations,region_7,Bachelor's,m,other,1,36,5.0,12,1,0,58,0
47882,26662,Operations,region_13,Master's & above,m,sourcing,1,35,4.0,7,0,0,60,0
47883,42398,Finance,region_2,Bachelor's,f,other,1,33,5.0,8,1,0,56,0
47884,67515,R&D,region_31,Bachelor's,m,other,1,31,5.0,5,1,0,89,0
47885,28090,Sales & Marketing,region_22,Bachelor's,m,sourcing,3,29,2.0,3,0,0,51,0
47886,53918,Operations,region_7,Master's & above,f,sourcing,1,37,5.0,9,0,0,62,0
47887,36076,Procurement,region_7,Master's & above,m,other,1,32,5.0,7,1,0,64,0
47888,61347,HR,region_28,Bachelor's,f,sourcing,1,27,3.0,2,1,0,50,0
47889,65490,Operations,region_33,Bachelor's,m,sourcing,1,30,3.0,8,0,0,64,0
47890,55943,Analytics,region_25,Bachelor's,m,other,1,28,3.0,4,0,0,88,1
47891,17111,Procurement,region_31,Bachelor's,m,sourcing,1,36,3.0,9,0,0,71,0
47892,31844,Finance,region_2,Bachelor's,m,other,1,33,3.0,4,0,0,58,0
47893,29859,Sales & Marketing,region_22,Master's & above,f,sourcing,1,31,5.0,2,1,0,48,0
47894,76835,Technology,region_2,Bachelor's,m,sourcing,1,43,3.0,7,0,0,79,0
47895,68111,Sales & Marketing,region_7,Bachelor's,f,other,1,36,4.0,3,0,0,46,0
47896,43162,Operations,region_22,Bachelor's,f,other,1,34,5.0,6,1,0,58,0
47897,13439,Procurement,region_32,Bachelor's,m,other,1,29,3.0,3,0,0,70,0
47898,35807,Procurement,region_4,Master's & above,m,sourcing,2,32,3.0,4,0,0,71,0
47899,59649,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,29,3.0,5,1,0,49,0
47900,59745,Sales & Marketing,region_26,Bachelor's,m,other,1,32,5.0,7,0,0,50,0
47901,54422,Procurement,region_26,Bachelor's,m,other,1,30,4.0,4,0,0,74,0
47902,48768,Analytics,region_2,Bachelor's,m,other,2,27,5.0,4,0,0,89,0
47903,58764,Technology,region_28,Bachelor's,m,other,5,30,5.0,3,1,0,78,0
47904,52443,Sales & Marketing,region_13,Bachelor's,m,other,1,35,1.0,5,0,0,51,0
47905,13537,Operations,region_11,Bachelor's,m,sourcing,2,33,3.0,7,1,0,57,1
47906,4712,Analytics,region_2,Bachelor's,m,other,1,45,5.0,17,1,0,81,0
47907,53833,HR,region_7,Master's & above,f,other,1,39,4.0,12,0,0,46,0
47908,51431,Sales & Marketing,region_33,Bachelor's,m,other,1,29,3.0,5,0,0,50,0
47909,20930,Legal,region_2,Bachelor's,m,other,1,31,3.0,5,0,0,59,0
47910,46051,Operations,region_26,Bachelor's,m,sourcing,1,55,3.0,19,0,0,62,0
47911,21217,Operations,region_8,Bachelor's,f,other,1,31,3.0,5,1,0,55,0
47912,44261,Procurement,region_17,Bachelor's,m,other,1,30,3.0,4,0,0,73,0
47913,24013,Operations,region_7,Master's & above,m,sourcing,3,44,5.0,6,0,0,72,1
47914,56812,Technology,region_2,Master's & above,f,sourcing,1,46,4.0,4,1,1,79,0
47915,56662,Analytics,region_23,Bachelor's,m,other,1,28,5.0,3,1,0,81,0
47916,39604,Sales & Marketing,region_15,Master's & above,m,other,1,55,4.0,4,0,0,50,0
47917,28134,Sales & Marketing,region_31,Bachelor's,m,other,1,28,2.0,4,0,0,52,0
47918,38502,Operations,region_2,Bachelor's,f,other,1,40,3.0,8,0,0,61,0
47919,42369,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,49,4.0,7,0,0,48,0
47920,40756,Operations,region_15,Master's & above,m,other,1,41,3.0,6,0,0,59,0
47921,38258,Finance,region_2,Bachelor's,f,sourcing,1,36,1.0,11,0,0,61,0
47922,4883,Finance,region_14,Bachelor's,m,sourcing,1,27,1.0,2,0,0,60,0
47923,29277,Procurement,region_17,Master's & above,m,sourcing,1,44,1.0,14,0,0,67,0
47924,77825,Procurement,region_17,Bachelor's,f,other,1,30,5.0,10,1,0,73,0
47925,70751,Technology,region_7,Master's & above,m,other,1,36,4.0,9,0,0,80,0
47926,66871,Sales & Marketing,region_31,Master's & above,m,sourcing,1,46,1.0,5,0,0,50,0
47927,4030,Technology,region_11,Bachelor's,f,other,1,34,3.0,5,0,0,79,0
47928,13607,Operations,region_22,Master's & above,m,sourcing,2,33,3.0,7,0,0,63,0
47929,59967,Operations,region_22,Bachelor's,m,other,1,36,3.0,9,1,0,59,0
47930,71083,Sales & Marketing,region_2,Master's & above,f,other,1,37,3.0,4,0,0,46,0
47931,53055,Operations,region_15,Bachelor's,m,other,2,31,3.0,2,0,0,58,0
47932,6332,Procurement,region_4,Master's & above,m,sourcing,2,34,3.0,7,0,0,66,0
47933,64178,Operations,region_22,Bachelor's,f,other,1,32,3.0,6,1,0,55,0
47934,70790,Legal,region_2,Bachelor's,f,sourcing,1,28,2.0,4,0,0,56,0
47935,30390,Sales & Marketing,region_26,Bachelor's,m,other,2,24,3.0,2,0,0,49,0
47936,1438,Analytics,region_32,Bachelor's,f,other,1,28,3.0,6,0,0,81,0
47937,35529,Sales & Marketing,region_22,Master's & above,f,other,2,30,,1,1,1,51,0
47938,2288,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,23,3.0,2,0,0,48,0
47939,38631,Sales & Marketing,region_4,Master's & above,m,other,1,38,5.0,8,0,0,60,1
47940,2088,Operations,region_2,Bachelor's,f,other,1,53,5.0,19,1,0,60,0
47941,32333,Operations,region_31,Bachelor's,f,sourcing,1,34,4.0,5,1,0,63,0
47942,11505,Operations,region_9,Bachelor's,m,sourcing,1,30,3.0,2,0,0,58,0
47943,15242,Procurement,region_7,Master's & above,f,other,1,37,3.0,9,0,0,73,0
47944,22049,HR,region_7,Master's & above,f,other,1,50,3.0,18,0,0,53,0
47945,11808,Technology,region_20,Master's & above,f,other,1,36,1.0,3,1,0,77,0
47946,52612,Operations,region_2,Bachelor's,f,sourcing,1,58,3.0,17,0,0,58,0
47947,59638,Procurement,region_15,Master's & above,f,other,1,40,4.0,8,1,0,73,0
47948,60653,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,29,,1,1,0,93,1
47949,27309,Procurement,region_22,Master's & above,f,sourcing,1,31,4.0,9,0,0,67,0
47950,16014,Analytics,region_2,,m,sourcing,1,22,5.0,2,0,0,84,0
47951,31047,Sales & Marketing,region_10,Master's & above,m,sourcing,1,50,1.0,9,0,0,50,0
47952,10718,Operations,region_26,Bachelor's,f,other,1,30,3.0,2,1,0,63,0
47953,3035,Operations,region_7,Bachelor's,m,other,1,49,5.0,17,1,0,62,0
47954,29172,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,33,3.0,7,1,0,51,0
47955,8293,Sales & Marketing,region_2,Master's & above,m,sourcing,2,51,3.0,19,0,0,48,0
47956,60650,Technology,region_22,Master's & above,f,other,2,34,3.0,6,0,0,80,0
47957,29852,Operations,region_15,Bachelor's,m,sourcing,1,31,4.0,6,0,0,56,0
47958,67851,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,29,1.0,5,0,0,51,0
47959,5869,Operations,region_12,Bachelor's,f,sourcing,1,29,4.0,3,1,0,59,0
47960,61631,Operations,region_12,Bachelor's,m,sourcing,1,29,4.0,5,1,0,66,0
47961,46174,Technology,region_2,Bachelor's,f,other,1,33,1.0,4,1,0,74,0
47962,57605,Analytics,region_25,Master's & above,m,sourcing,1,37,3.0,6,0,0,82,0
47963,44554,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,44,1.0,4,0,0,47,0
47964,64264,Technology,region_11,Master's & above,f,other,1,37,3.0,9,0,0,79,0
47965,66289,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,26,3.0,2,0,0,50,0
47966,3042,Operations,region_26,Bachelor's,m,sourcing,1,39,4.0,4,0,0,61,0
47967,68539,Sales & Marketing,region_31,,m,sourcing,1,34,1.0,8,0,0,53,0
47968,15424,Operations,region_22,Master's & above,f,sourcing,1,34,5.0,7,1,0,56,1
47969,30826,Sales & Marketing,region_34,Master's & above,m,sourcing,1,34,2.0,10,0,0,50,0
47970,4939,Sales & Marketing,region_2,Bachelor's,f,sourcing,3,46,2.0,6,0,0,54,0
47971,71661,Analytics,region_32,Bachelor's,m,other,3,28,3.0,2,1,0,88,1
47972,59080,Sales & Marketing,region_3,Bachelor's,m,other,1,46,4.0,4,0,0,54,0
47973,16003,Operations,region_22,Bachelor's,f,sourcing,1,37,5.0,8,1,0,61,0
47974,69495,HR,region_2,Master's & above,m,sourcing,1,37,3.0,4,0,0,51,0
47975,21510,Sales & Marketing,region_5,Master's & above,m,other,2,30,3.0,7,0,0,49,0
47976,34449,Technology,region_33,Bachelor's,m,other,1,53,1.0,19,0,0,84,0
47977,18015,Operations,region_7,Bachelor's,m,other,1,37,5.0,4,0,0,54,0
47978,8063,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,38,3.0,9,0,0,49,0
47979,4992,Procurement,region_7,Bachelor's,m,sourcing,2,53,3.0,18,0,0,71,0
47980,58670,Operations,region_15,Bachelor's,m,other,1,34,2.0,7,1,0,60,0
47981,35157,Finance,region_4,Bachelor's,m,sourcing,1,30,4.0,2,1,0,62,0
47982,62058,Procurement,region_2,Master's & above,m,other,2,52,3.0,10,0,0,72,0
47983,26462,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,31,,1,0,0,53,0
47984,44541,Finance,region_22,Master's & above,m,other,1,32,4.0,6,1,0,57,0
47985,17434,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,32,5.0,4,0,0,51,0
47986,43581,Procurement,region_2,Bachelor's,m,sourcing,2,26,3.0,3,0,0,68,0
47987,67222,Sales & Marketing,region_29,Bachelor's,m,other,1,33,1.0,4,0,0,50,0
47988,35264,Operations,region_2,Master's & above,m,other,1,36,4.0,9,0,0,64,0
47989,51889,Operations,region_13,Bachelor's,f,sourcing,1,41,4.0,4,1,0,71,1
47990,60527,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,36,5.0,8,1,0,49,0
47991,61735,Operations,region_22,Bachelor's,m,other,1,27,,1,0,0,58,0
47992,58734,Procurement,region_23,Bachelor's,m,other,1,30,2.0,7,0,0,71,0
47993,62296,Operations,region_22,Master's & above,m,other,1,55,5.0,14,0,0,59,0
47994,52855,Technology,region_15,Master's & above,f,other,3,32,4.0,2,1,0,80,1
47995,57369,Sales & Marketing,region_13,Master's & above,f,other,1,35,1.0,9,0,0,48,0
47996,12239,Sales & Marketing,region_7,,m,other,1,21,,1,0,0,49,0
47997,16712,Sales & Marketing,region_23,Bachelor's,m,other,1,33,3.0,2,0,0,50,0
47998,70081,HR,region_22,Bachelor's,m,other,1,33,3.0,8,0,0,48,0
47999,13903,Operations,region_32,,m,other,1,27,3.0,3,0,0,60,0
48000,15949,Procurement,region_26,Bachelor's,m,other,1,24,2.0,3,0,0,68,0
48001,51246,Operations,region_15,Master's & above,m,other,1,60,4.0,7,0,0,58,0
48002,56880,Analytics,region_22,Bachelor's,f,sourcing,1,36,4.0,7,1,0,88,0
48003,4625,Technology,region_26,Bachelor's,m,other,2,30,3.0,2,0,0,78,0
48004,38101,Operations,region_4,Bachelor's,m,sourcing,1,45,4.0,2,1,0,61,1
48005,74117,Analytics,region_15,Master's & above,m,other,1,33,1.0,3,0,0,89,0
48006,15469,Analytics,region_8,Master's & above,m,sourcing,1,41,5.0,2,0,0,83,0
48007,63494,Operations,region_15,Bachelor's,m,other,1,32,3.0,8,1,0,64,0
48008,30995,Procurement,region_17,Master's & above,f,other,1,56,5.0,6,1,0,70,0
48009,54905,Finance,region_2,Master's & above,m,other,1,37,3.0,6,0,0,62,0
48010,77457,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,39,4.0,12,0,0,50,0
48011,29012,Sales & Marketing,region_18,Bachelor's,m,other,1,32,4.0,5,0,0,47,0
48012,73027,Operations,region_27,Bachelor's,f,other,1,34,3.0,9,0,0,62,0
48013,24219,Sales & Marketing,region_26,Bachelor's,m,other,1,44,3.0,6,1,0,57,0
48014,53643,Operations,region_2,Bachelor's,f,other,1,38,3.0,14,1,0,63,0
48015,3647,Sales & Marketing,region_9,Master's & above,m,sourcing,1,27,1.0,1,0,0,48,0
48016,42899,Sales & Marketing,region_33,Bachelor's,f,other,1,31,,1,0,0,49,0
48017,54358,Sales & Marketing,region_12,Bachelor's,m,other,1,32,1.0,5,0,0,48,0
48018,74935,Sales & Marketing,region_14,Bachelor's,f,sourcing,1,33,1.0,8,0,0,49,0
48019,74720,Sales & Marketing,region_25,Bachelor's,f,other,1,30,4.0,5,0,0,54,0
48020,65048,Technology,region_17,Bachelor's,f,sourcing,1,30,5.0,6,1,0,80,1
48021,16903,Sales & Marketing,region_2,Master's & above,f,other,1,49,3.0,6,1,0,52,0
48022,13663,Sales & Marketing,region_16,Bachelor's,m,other,2,29,4.0,2,0,0,49,0
48023,63705,Operations,region_7,Bachelor's,m,other,1,34,4.0,7,0,0,54,0
48024,32043,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,29,,1,1,0,52,0
48025,62317,HR,region_30,Bachelor's,m,other,1,28,3.0,4,1,0,50,0
48026,34674,Operations,region_19,Bachelor's,f,sourcing,2,31,4.0,3,0,0,60,0
48027,62948,HR,region_31,Bachelor's,m,other,1,39,1.0,12,0,0,54,0
48028,22591,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,28,3.0,5,0,0,53,0
48029,43022,Sales & Marketing,region_7,Master's & above,m,other,1,35,2.0,3,0,0,52,0
48030,39570,Operations,region_13,Bachelor's,m,other,1,42,3.0,12,0,0,62,0
48031,33912,Sales & Marketing,region_11,Bachelor's,m,other,1,38,1.0,9,0,0,51,0
48032,2531,Operations,region_26,Bachelor's,f,other,1,31,4.0,5,0,0,64,0
48033,71395,Sales & Marketing,region_23,Master's & above,m,other,1,36,4.0,2,1,0,48,1
48034,6514,Technology,region_7,Master's & above,m,sourcing,1,43,4.0,12,0,0,75,0
48035,47555,Technology,region_31,Master's & above,m,sourcing,1,46,2.0,17,0,0,82,0
48036,72416,Procurement,region_2,Bachelor's,f,sourcing,1,31,2.0,5,1,0,71,1
48037,42418,Sales & Marketing,region_2,Bachelor's,f,other,1,51,5.0,11,1,0,51,0
48038,71116,Sales & Marketing,region_11,Bachelor's,m,other,1,29,3.0,2,1,0,50,0
48039,62620,Technology,region_26,Bachelor's,m,sourcing,1,34,2.0,4,1,1,80,0
48040,19640,Operations,region_22,Bachelor's,f,sourcing,1,30,5.0,2,1,0,58,0
48041,47389,Operations,region_13,Master's & above,m,sourcing,1,31,3.0,7,0,0,58,0
48042,4434,Procurement,region_4,Master's & above,m,other,2,41,3.0,15,1,0,72,0
48043,23669,Sales & Marketing,region_7,Master's & above,m,other,1,36,3.0,4,1,0,52,0
48044,3778,Sales & Marketing,region_2,Master's & above,m,other,1,44,3.0,2,1,0,51,0
48045,71002,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,26,,1,1,0,48,0
48046,60311,Procurement,region_14,Master's & above,m,sourcing,1,38,5.0,3,1,0,71,1
48047,5852,HR,region_2,Master's & above,m,other,1,38,3.0,10,0,0,48,0
48048,15385,Operations,region_30,Bachelor's,f,sourcing,1,34,4.0,7,1,0,60,0
48049,40898,Procurement,region_7,Master's & above,m,other,2,41,5.0,12,0,0,72,0
48050,5731,Sales & Marketing,region_28,Master's & above,m,sourcing,1,39,3.0,7,0,0,45,0
48051,73833,Finance,region_2,Below Secondary,m,other,3,22,3.0,2,1,0,62,0
48052,26337,Operations,region_15,Master's & above,m,sourcing,1,41,3.0,10,0,0,55,0
48053,76443,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,36,4.0,5,1,1,64,1
48054,31469,Technology,region_13,Bachelor's,m,sourcing,1,31,3.0,8,0,0,82,0
48055,59982,Procurement,region_2,Bachelor's,m,other,1,36,3.0,4,0,0,71,0
48056,64756,Sales & Marketing,region_30,Bachelor's,m,other,1,31,3.0,4,0,0,49,0
48057,55893,Technology,region_2,Bachelor's,f,sourcing,1,55,5.0,13,1,0,81,0
48058,37186,Analytics,region_2,Bachelor's,m,sourcing,1,51,3.0,6,0,0,81,0
48059,33739,Analytics,region_7,Bachelor's,m,sourcing,2,32,4.0,2,1,1,81,1
48060,43002,Finance,region_22,Bachelor's,m,sourcing,2,32,5.0,5,1,0,61,0
48061,52430,Technology,region_13,Bachelor's,m,other,1,34,3.0,5,0,0,81,0
48062,28916,Sales & Marketing,region_22,Bachelor's,m,other,1,35,3.0,6,0,0,51,0
48063,52955,HR,region_2,Master's & above,m,sourcing,1,49,2.0,15,0,0,47,0
48064,1949,Operations,region_15,,m,other,2,36,5.0,5,1,0,55,0
48065,9728,Finance,region_15,Bachelor's,m,other,2,32,3.0,5,1,0,63,0
48066,1933,Sales & Marketing,region_34,Bachelor's,m,sourcing,2,28,3.0,3,1,0,47,0
48067,16276,Sales & Marketing,region_13,Master's & above,m,other,2,32,5.0,8,1,0,51,0
48068,70573,Procurement,region_2,Bachelor's,f,referred,1,31,3.0,6,0,0,64,0
48069,69275,Procurement,region_27,Master's & above,f,sourcing,1,36,4.0,4,1,0,71,1
48070,67088,Procurement,region_13,Master's & above,m,other,1,46,3.0,17,0,0,66,0
48071,29604,Sales & Marketing,region_22,Bachelor's,m,sourcing,3,27,2.0,4,0,0,52,0
48072,22985,Operations,region_22,Master's & above,f,sourcing,1,48,5.0,6,1,0,62,0
48073,13729,Analytics,region_22,Master's & above,m,sourcing,2,36,3.0,9,0,0,83,0
48074,63407,Sales & Marketing,region_9,Bachelor's,m,other,1,28,2.0,5,0,0,46,0
48075,51549,Operations,region_21,Bachelor's,f,other,1,40,5.0,4,1,0,61,0
